"ID","FCR_EXTERNAL_ID__C"
"0010Y00000Rq63pQAB","151016"
"0010Y00000Rq63uQAB","150950"
"0010Y00000Rq63wQAB","150963"
"0010Y00000Rq63xQAB","150980"
"0010Y00000Rq63yQAB","150617"
"0010Y00000Rq642QAB","6846349"
"0010Y00000Rq647QAB","150801"
"0010Y00000Rq649QAB","150814"
"0010Y00000Rq64AQAR","150826"
"0010Y00000Rq64CQAR","150833"
"0010Y00000Rq64EQAR","150855"
"0010Y00000Rq64FQAR","150856"
"0010Y00000Rq64IQAR","150887"
"0010Y00000Rq64MQAR","37573"
"0010Y00000Rq64QQAR","37526"
"0010Y00000Rq64SQAR","37467"
"0010Y00000Rq64VQAR","37433"
"0010Y00000Rq64fQAB","38045"
"0010Y00000Rq64oQAB","37913"
"0010Y00000Rq64rQAB","37077"
"0010Y00000Rq64sQAB","37006"
"0010Y00000Rq64tQAB","37032"
"0010Y00000Rq64yQAB","37186"
"0010Y00000Rq651QAB","36730"
"0010Y00000Rq652QAB","36698"
"0010Y00000Rq656QAB","36844"
"0010Y00000Rq659QAB","36567"
"0010Y00000Rq65BQAR","36576"
"0010Y00000Rq65CQAR","36666"
"0010Y00000Rq65DQAR","36631"
"0010Y00000Rq65EQAR","36470"
"0010Y00000Rq65GQAR","36544"
"0010Y00000Rq65HQAR","34974"
"0010Y00000Rq65IQAR","34977"
"0010Y00000Rq65KQAR","34999"
"0010Y00000Rq65QQAR","7036660"
"0010Y00000Rq65SQAR","35241"
"0010Y00000Rq65VQAR","35180"
"0010Y00000Rq65WQAR","35182"
"0010Y00000Rq65XQAR","35117"
"0010Y00000Rq65YQAR","35305"
"0010Y00000Rq65ZQAR","35559"
"0010Y00000Rq65aQAB","35566"
"0010Y00000Rq65hQAB","35370"
"0010Y00000Rq65iQAB","35395"
"0010Y00000Rq65jQAB","35406"
"0010Y00000Rq65lQAB","35333"
"0010Y00000Rq65pQAB","35318"
"0010Y00000Rq65rQAB","2170271"
"0010Y00000Rq65tQAB","36375"
"0010Y00000Rq65vQAB","36416"
"0010Y00000Rq65wQAB","36243"
"0010Y00000Rq65xQAB","36429"
"0010Y00000Rq65yQAB","36269"
"0010Y00000Rq65zQAB","36217"
"0010Y00000Rq660QAB","36106"
"0010Y00000Rq664QAB","35914"
"0010Y00000Rq666QAB","35924"
"0010Y00000Rq66AQAR","35793"
"0010Y00000Rq66CQAR","35724"
"0010Y00000Rq66EQAR","35733"
"0010Y00000Rq66FQAR","41465"
"0010Y00000Rq66GQAR","41492"
"0010Y00000Rq66IQAR","41344"
"0010Y00000Rq66QQAR","41230"
"0010Y00000Rq66TQAR","41617"
"0010Y00000Rq66YQAR","41735"
"0010Y00000Rq66ZQAR","41743"
"0010Y00000Rq66aQAB","41757"
"0010Y00000Rq66dQAB","41654"
"0010Y00000Rq66eQAB","41658"
"0010Y00000Rq66gQAB","41819"
"0010Y00000Rq66iQAB","41856"
"0010Y00000Rq66lQAB","41883"
"0010Y00000Rq66qQAB","42078"
"0010Y00000Rq66sQAB","57565"
"0010Y00000Rq66vQAB","57540"
"0010Y00000Rq66xQAB","58065"
"0010Y00000Rq66yQAB","58076"
"0010Y00000Rq670QAB","58096"
"0010Y00000Rq671QAB","58099"
"0010Y00000Rq674QAB","56016"
"0010Y00000Rq675QAB","55968"
"0010Y00000Rq67AQAR","55276"
"0010Y00000Rq67BQAR","55277"
"0010Y00000Rq67DQAR","55286"
"0010Y00000Rq67EQAR","57829"
"0010Y00000Rq67HQAR","57790"
"0010Y00000Rq67IQAR","57755"
"0010Y00000Rq67JQAR","55419"
"0010Y00000Rq67LQAR","55352"
"0010Y00000Rq67MQAR","61033"
"0010Y00000Rq67QQAR","69709"
"0010Y00000Rq67UQAR","69813"
"0010Y00000Rq67WQAR","69993"
"0010Y00000Rq6YxQAJ","69326"
"0010Y00000Rq6YzQAJ","69124"
"0010Y00000Rq6Z2QAJ","69191"
"0010Y00000Rq6Z9QAJ","68669"
"0010Y00000Rq6ZAQAZ","41995"
"0010Y00000Rq6ZBQAZ","42032"
"0010Y00000Rq6ZEQAZ","41950"
"0010Y00000Rq6ZGQAZ","42398"
"0010Y00000Rq6ZHQAZ","41776"
"0010Y00000Rq6ZJQAZ","42310"
"0010Y00000Rq6ZLQAZ","42264"
"0010Y00000Rq6ZNQAZ","42095"
"0010Y00000Rq6ZPQAZ","42157"
"0010Y00000Rq6ZQQAZ","42160"
"0010Y00000Rq6ZRQAZ","42538"
"0010Y00000Rq6ZTQAZ","42560"
"0010Y00000Rq6ZVQAZ","42523"
"0010Y00000Rq6ZWQAZ","42536"
"0010Y00000Rq6ZXQAZ","42554"
"0010Y00000Rq6ZYQAZ","42592"
"0010Y00000Rq6ZaQAJ","42629"
"0010Y00000Rq6ZdQAJ","42635"
"0010Y00000Rq6ZeQAJ","42636"
"0010Y00000Rq6ZfQAJ","42639"
"0010Y00000Rq6ZgQAJ","42602"
"0010Y00000Rq6ZjQAJ","42759"
"0010Y00000Rq6ZnQAJ","42698"
"0010Y00000Rq6ZpQAJ","42650"
"0010Y00000Rq6ZqQAJ","42669"
"0010Y00000Rq6ZsQAJ","44032"
"0010Y00000Rq6ZtQAJ","43878"
"0010Y00000Rq6ZvQAJ","43463"
"0010Y00000Rq6ZxQAJ","43499"
"0010Y00000Rq6ZzQAJ","43603"
"0010Y00000Rq6a0QAB","43175"
"0010Y00000Rq6a1QAB","43178"
"0010Y00000Rq6a3QAB","43248"
"0010Y00000Rq6a6QAB","68585"
"0010Y00000Rq6a7QAB","68542"
"0010Y00000Rq6a9QAB","68451"
"0010Y00000Rq6aAQAR","68400"
"0010Y00000Rq6aBQAR","68357"
"0010Y00000Rq6aNQAR","67619"
"0010Y00000Rq6aUQAR","67116"
"0010Y00000Rq6aVQAR","67148"
"0010Y00000Rq6aWQAR","67466"
"0010Y00000Rq6aXQAR","66368"
"0010Y00000Rq6adQAB","66591"
"0010Y00000Rq6afQAB","66586"
"0010Y00000Rq6alQAB","66763"
"0010Y00000Rq6anQAB","66742"
"0010Y00000Rq6arQAB","66881"
"0010Y00000Rq6atQAB","67086"
"0010Y00000Rq6auQAB","66903"
"0010Y00000Rq6awQAB","2170852"
"0010Y00000Rq6axQAB","66958"
"0010Y00000Rq6ayQAB","66960"
"0010Y00000Rq6b9QAB","62855"
"0010Y00000Rq6bJQAR","62882"
"0010Y00000Rq6bKQAR","62908"
"0010Y00000Rq6bLQAR","62924"
"0010Y00000Rq6bMQAR","63146"
"0010Y00000Rq6bNQAR","63149"
"0010Y00000Rq6bOQAR","62603"
"0010Y00000Rq6bRQAR","62573"
"0010Y00000Rq6bWQAR","62448"
"0010Y00000Rq6bXQAR","61982"
"0010Y00000Rq6bbQAB","62275"
"0010Y00000Rq6bfQAB","56889"
"0010Y00000Rq6bgQAB","56894"
"0010Y00000Rq6bhQAB","56784"
"0010Y00000Rq6blQAB","57071"
"0010Y00000Rq6bmQAB","57283"
"0010Y00000Rq6boQAB","57178"
"0010Y00000Rq6bpQAB","57188"
"0010Y00000Rq6brQAB","57136"
"0010Y00000Rq6btQAB","57158"
"0010Y00000Rq6buQAB","57110"
"0010Y00000Rq6bwQAB","57330"
"0010Y00000Rq6byQAB","57450"
"0010Y00000Rq6c1QAB","49511"
"0010Y00000Rq6c3QAB","49487"
"0010Y00000Rq6c4QAB","49048"
"0010Y00000Rq6c6QAB","49086"
"0010Y00000Rq6c7QAB","49194"
"0010Y00000Rq6c8QAB","49240"
"0010Y00000Rq6c9QAB","48970"
"0010Y00000Rq6dmQAB","6815018"
"0010Y00000Rq6dvQAB","6812661"
"0010Y00000Rq6dxQAB","6813320"
"0010Y00000Rq6e2QAB","6824862"
"0010Y00000Rq6e3QAB","6824868"
"0010Y00000Rq6eDQAR","6982543"
"0010Y00000Rq6eEQAR","6844236"
"0010Y00000Rq6eXQAR","6833549"
"0010Y00000Rq6eaQAB","6834703"
"0010Y00000Rq6ecQAB","6830688"
"0010Y00000Rq6egQAB","6825434"
"0010Y00000Rq6eiQAB","6843334"
"0010Y00000Rq6enQAB","6843938"
"0010Y00000Rq6epQAB","6842231"
"0010Y00000Rq6ezQAB","6713629"
"0010Y00000Rq6f9QAB","6844424"
"0010Y00000Rq6fKQAR","6835100"
"0010Y00000Rq6fQQAR","1507307"
"0010Y00000Rq6fSQAR","1507413"
"0010Y00000Rq6faQAB","1506122"
"0010Y00000Rq6fkQAB","1510067"
"0010Y00000Rq6fmQAB","1510620"
"0010Y00000Rq6fpQAB","2159493"
"0010Y00000Rq6ftQAB","1494679"
"0010Y00000Rq6fuQAB","1494689"
"0010Y00000Rq6g5QAB","2161757"
"0010Y00000Rq6gFQAR","6937847"
"0010Y00000Rq6gIQAR","2161584"
"0010Y00000Rq6gLQAR","2162310"
"0010Y00000Rq6gQQAR","2162415"
"0010Y00000Rq6gUQAR","2163215"
"0010Y00000Rq6gVQAR","6908689"
"0010Y00000Rq6gcQAB","6904437"
"0010Y00000Rq6gdQAB","6904665"
"0010Y00000Rq6geQAB","6904807"
"0010Y00000Rq6gyQAB","6955251"
"0010Y00000Rq6kDQAR","144244"
"0010Y00000Rq6kFQAR","144248"
"0010Y00000Rq6kHQAR","143049"
"0010Y00000Rq6kKQAR","143072"
"0010Y00000Rq6kLQAR","143099"
"0010Y00000Rq6kMQAR","143090"
"0010Y00000Rq6kPQAR","143374"
"0010Y00000Rq6kQQAR","143532"
"0010Y00000Rq6kSQAR","143541"
"0010Y00000Rq6kTQAR","143493"
"0010Y00000Rq6kUQAR","143455"
"0010Y00000Rq6kVQAR","143461"
"0010Y00000Rq6kXQAR","143578"
"0010Y00000Rq6kYQAR","139583"
"0010Y00000Rq6kbQAB","139638"
"0010Y00000Rq6kjQAB","139676"
"0010Y00000Rq6kkQAB","139685"
"0010Y00000Rq6klQAB","139686"
"0010Y00000Rq6kmQAB","139690"
"0010Y00000Rq6kqQAB","139539"
"0010Y00000Rq6krQAB","139547"
"0010Y00000Rq6kvQAB","6988313"
"0010Y00000Rq6l0QAB","139325"
"0010Y00000Rq6l1QAB","139297"
"0010Y00000Rq6l3QAB","139666"
"0010Y00000Rq6l8QAB","139727"
"0010Y00000Rq6l9QAB","139768"
"0010Y00000Rq6lAQAR","139664"
"0010Y00000Rq6lCQAR","140900"
"0010Y00000Rq6lEQAR","145222"
"0010Y00000Rq6lIQAR","140737"
"0010Y00000Rq6lKQAR","140629"
"0010Y00000Rq6lMQAR","140699"
"0010Y00000Rq6lNQAR","140796"
"0010Y00000Rq6lOQAR","141068"
"0010Y00000Rq6lPQAR","140345"
"0010Y00000Rq6lSQAR","140230"
"0010Y00000Rq6lTQAR","140040"
"0010Y00000Rq6lUQAR","141011"
"0010Y00000Rq6lYQAR","140205"
"0010Y00000Rq6laQAB","4593235"
"0010Y00000Rq6ldQAB","140154"
"0010Y00000Rq6leQAB","140162"
"0010Y00000Rq6lfQAB","140062"
"0010Y00000Rq6ljQAB","139891"
"0010Y00000Rq6lqQAB","141774"
"0010Y00000Rq6lvQAB","141790"
"0010Y00000Rq6lxQAB","142088"
"0010Y00000Rq6lyQAB","141169"
"0010Y00000Rq6m0QAB","141186"
"0010Y00000Rq6m1QAB","142133"
"0010Y00000Rq6m2QAB","5765815"
"0010Y00000Rq6m3QAB","5852562"
"0010Y00000Rq6m6QAB","5853026"
"0010Y00000Rq6mAQAR","5853327"
"0010Y00000Rq6mUQAR","6922406"
"0010Y00000Rq6mVQAR","2194371"
"0010Y00000Rq6mXQAR","2191920"
"0010Y00000Rq6mhQAB","5929157"
"0010Y00000Rq6mqQAB","2198112"
"0010Y00000Rq6mrQAB","2198143"
"0010Y00000Rq6muQAB","2198507"
"0010Y00000Rq614QAB","765202"
"0010Y00000Rq615QAB","765401"
"0010Y00000Rq6gzQAB","764809"
"0010Y00000Rq6h1QAB","764889"
"0010Y00000Rq6h2QAB","765749"
"0010Y00000Rq6h3QAB","766285"
"0010Y00000Rq6h4QAB","766113"
"0010Y00000Rq6h5QAB","765925"
"0010Y00000Rq6h6QAB","766654"
"0010Y00000Rq6h7QAB","767076"
"0010Y00000Rq6h8QAB","765776"
"0010Y00000Rq6h9QAB","766808"
"0010Y00000Rq6hAQAR","766776"
"0010Y00000Rq6hFQAR","767176"
"0010Y00000Rq6hGQAR","767309"
"0010Y00000Rq6hHQAR","767130"
"0010Y00000Rq6hIQAR","770044"
"0010Y00000Rq6hJQAR","769695"
"0010Y00000Rq6hLQAR","770670"
"0010Y00000Rq6hMQAR","770813"
"0010Y00000Rq6hNQAR","770546"
"0010Y00000Rq6hSQAR","771778"
"0010Y00000Rq6hUQAR","771468"
"0010Y00000Rq6hYQAR","768001"
"0010Y00000Rq6hZQAR","768320"
"0010Y00000Rq6hcQAB","756733"
"0010Y00000Rq6heQAB","756885"
"0010Y00000Rq6hhQAB","757748"
"0010Y00000Rq6hiQAB","758415"
"0010Y00000Rq6hnQAB","761591"
"0010Y00000Rq6hoQAB","760513"
"0010Y00000Rq6hpQAB","761340"
"0010Y00000Rq6hqQAB","761491"
"0010Y00000Rq6hsQAB","759761"
"0010Y00000Rq6huQAB","759625"
"0010Y00000Rq6hyQAB","760008"
"0010Y00000Rq6i1QAB","750343"
"0010Y00000Rq6i2QAB","750159"
"0010Y00000Rq6i5QAB","750175"
"0010Y00000Rq6i7QAB","752346"
"0010Y00000Rq6iBQAR","752729"
"0010Y00000Rq6iCQAR","752745"
"0010Y00000Rq6iJQAR","755390"
"0010Y00000Rq6iMQAR","746595"
"0010Y00000Rq6iNQAR","746845"
"0010Y00000Rq6iOQAR","746856"
"0010Y00000Rq6iQQAR","747381"
"0010Y00000Rq6iUQAR","747607"
"0010Y00000Rq6iWQAR","743991"
"0010Y00000Rq6iYQAR","744356"
"0010Y00000Rq6ifQAB","739539"
"0010Y00000Rq6igQAB","739575"
"0010Y00000Rq6ikQAB","736324"
"0010Y00000Rq6imQAB","741294"
"0010Y00000Rq6ioQAB","742239"
"0010Y00000Rq6ipQAB","741817"
"0010Y00000Rq6iqQAB","742661"
"0010Y00000Rq6isQAB","733481"
"0010Y00000Rq6itQAB","733877"
"0010Y00000Rq6iyQAB","736285"
"0010Y00000Rq6izQAB","735895"
"0010Y00000Rq6j0QAB","733323"
"0010Y00000Rq6j1QAB","733218"
"0010Y00000Rq6j5QAB","721444"
"0010Y00000Rq6n0QAB","5211055"
"0010Y00000Rq6n1QAB","5211074"
"0010Y00000Rq6n6QAB","6816275"
"0010Y00000Rq6n7QAB","5613888"
"0010Y00000Rq6n8QAB","5613900"
"0010Y00000Rq6nFQAR","5766136"
"0010Y00000Rq6nHQAR","75390"
"0010Y00000Rq6nIQAR","75409"
"0010Y00000Rq6nJQAR","75370"
"0010Y00000Rq6nLQAR","76447"
"0010Y00000Rq6nNQAR","76634"
"0010Y00000Rq6nOQAR","76526"
"0010Y00000Rq6nPQAR","76483"
"0010Y00000Rq6j8QAB","721136"
"0010Y00000Rq6jEQAR","722813"
"0010Y00000Rq6jGQAR","711583"
"0010Y00000Rq6jLQAR","718332"
"0010Y00000Rq6jNQAR","717466"
"0010Y00000Rq6jQQAR","715958"
"0010Y00000Rq6jTQAR","715140"
"0010Y00000Rq6jUQAR","714504"
"0010Y00000Rq6jVQAR","714776"
"0010Y00000Rq6jXQAR","706028"
"0010Y00000Rq6jZQAR","705685"
"0010Y00000Rq6jbQAB","706692"
"0010Y00000Rq6jiQAB","731202"
"0010Y00000Rq6jjQAB","730211"
"0010Y00000Rq6jkQAB","730234"
"0010Y00000Rq6joQAB","728507"
"0010Y00000Rq6jqQAB","728537"
"0010Y00000Rq6jwQAB","727233"
"0010Y00000Rq6k0QAB","727261"
"0010Y00000Rq6k1QAB","727369"
"0010Y00000Rq6k7QAB","726225"
"0010Y00000Rq6nQQAR","718175"
"0010Y00000Rq6nRQAR","718334"
"0010Y00000Rq6nTQAR","716846"
"0010Y00000Rq6nUQAR","716202"
"0010Y00000Rq6nWQAR","715419"
"0010Y00000Rq6nYQAR","717589"
"0010Y00000Rq6nZQAR","716538"
"0010Y00000Rq6naQAB","716697"
"0010Y00000Rq6nbQAB","6702105"
"0010Y00000Rq6nfQAB","702472"
"0010Y00000Rq6nhQAB","709647"
"0010Y00000Rq6niQAB","709698"
"0010Y00000Rq6njQAB","709516"
"0010Y00000Rq6nlQAB","709537"
"0010Y00000Rq6noQAB","701094"
"0010Y00000Rq6nqQAB","705174"
"0010Y00000Rq6nuQAB","709788"
"0010Y00000Rq6o0QAB","711061"
"0010Y00000Rq6o5QAB","703599"
"0010Y00000Rq6o8QAB","702195"
"0010Y00000Rq6oDQAR","710155"
"0010Y00000Rq6oEQAR","708585"
"0010Y00000Rq6oJQAR","709122"
"0010Y00000Rq6oMQAR","708901"
"0010Y00000Rq6oSQAR","707622"
"0010Y00000Rq6oUQAR","708428"
"0010Y00000Rq6oXQAR","708030"
"0010Y00000Rq6oYQAR","708141"
"0010Y00000Rq6obQAB","707814"
"0010Y00000Rq6ojQAB","706588"
"0010Y00000Rq6okQAB","706714"
"0010Y00000Rq6olQAB","706720"
"0010Y00000Rq6opQAB","714764"
"0010Y00000Rq6oqQAB","6940121"
"0010Y00000Rq6ovQAB","715634"
"0010Y00000Rq6ozQAB","2185153"
"0010Y00000Rq6p0QAB","715005"
"0010Y00000Rq6p2QAB","713236"
"0010Y00000Rq6p7QAB","714040"
"0010Y00000Rq6pHQAR","799743"
"0010Y00000Rq6pKQAR","813187"
"0010Y00000Rq6pNQAR","812018"
"0010Y00000Rq6pOQAR","822461"
"0010Y00000Rq6pYQAR","813651"
"0010Y00000Rq6pZQAR","813974"
"0010Y00000Rq6pcQAB","814657"
"0010Y00000Rq6pfQAB","819709"
"0010Y00000Rq6piQAB","819071"
"0010Y00000Rq6plQAB","821469"
"0010Y00000Rq6poQAB","821451"
"0010Y00000Rq6ppQAB","821297"
"0010Y00000Rq6prQAB","820372"
"0010Y00000Rq6psQAB","819962"
"0010Y00000Rq6pxQAB","821044"
"0010Y00000Rq6pzQAB","821199"
"0010Y00000Rq6q0QAB","821203"
"0010Y00000Rq6q3QAB","815411"
"0010Y00000Rq6q4QAB","816034"
"0010Y00000Rq6q8QAB","815168"
"0010Y00000Rq6qBQAR","694078"
"0010Y00000Rq6qCQAR","819948"
"0010Y00000Rq6qEQAR","694084"
"0010Y00000Rq6qHQAR","817220"
"0010Y00000Rq6qLQAR","816683"
"0010Y00000Rq6qRQAR","819587"
"0010Y00000Rq6qSQAR","818012"
"0010Y00000Rq6qUQAR","818099"
"0010Y00000Rq6qWQAR","693231"
"0010Y00000Rq6qZQAR","693202"
"0010Y00000Rq6qeQAB","57647"
"0010Y00000Rq6qgQAB","57629"
"0010Y00000Rq6qhQAB","57940"
"0010Y00000Rq6qiQAB","57945"
"0010Y00000Rq6qjQAB","57911"
"0010Y00000Rq6qnQAB","58140"
"0010Y00000Rq6qoQAB","58141"
"0010Y00000Rq6qqQAB","58048"
"0010Y00000Rq6qrQAB","57658"
"0010Y00000Rq6qtQAB","57770"
"0010Y00000Rq6quQAB","57771"
"0010Y00000Rq6qvQAB","57773"
"0010Y00000Rq6qwQAB","57777"
"0010Y00000Rq6r0QAB","56265"
"0010Y00000Rq6r1QAB","56244"
"0010Y00000Rq6r3QAB","56256"
"0010Y00000Rq6r4QAB","56336"
"0010Y00000Rq6r5QAB","56429"
"0010Y00000Rq6r6QAB","56422"
"0010Y00000Rq6r7QAB","56388"
"0010Y00000Rq6r8QAB","56361"
"0010Y00000Rq6r9QAB","56401"
"0010Y00000Rq6rAQAR","56468"
"0010Y00000Rq6rCQAR","56506"
"0010Y00000Rq6rEQAR","55338"
"0010Y00000Rq6rHQAR","55600"
"0010Y00000Rq6rIQAR","55714"
"0010Y00000Rq6rJQAR","55674"
"0010Y00000Rq6rKQAR","55613"
"0010Y00000Rq6rLQAR","55841"
"0010Y00000Rq6rMQAR","55899"
"0010Y00000Rq6rNQAR","55756"
"0010Y00000Rq6rQQAR","55804"
"0010Y00000Rq6rVQAR","58707"
"0010Y00000Rq6raQAB","58541"
"0010Y00000Rq6rdQAB","58432"
"0010Y00000Rq6reQAB","58379"
"0010Y00000Rq6rfQAB","58266"
"0010Y00000Rq6rgQAB","58337"
"0010Y00000Rq6riQAB","58348"
"0010Y00000Rq6rkQAB","58316"
"0010Y00000Rq6rlQAB","58324"
"0010Y00000Rq6roQAB","6779228"
"0010Y00000Rq6rpQAB","58284"
"0010Y00000Rq6rrQAB","58253"
"0010Y00000Rq6rsQAB","58258"
"0010Y00000Rq6rtQAB","58259"
"0010Y00000Rq6ruQAB","58167"
"0010Y00000Rq6rvQAB","58209"
"0010Y00000Rq6rwQAB","58211"
"0010Y00000Rq6rxQAB","58220"
"0010Y00000Rq6ryQAB","6892459"
"0010Y00000Rq6s0QAB","58238"
"0010Y00000Rq6s2QAB","58250"
"0010Y00000Rq6s3QAB","59504"
"0010Y00000Rq6s4QAB","59451"
"0010Y00000Rq6s7QAB","59212"
"0010Y00000Rq6s9QAB","59192"
"0010Y00000Rq6sDQAR","61055"
"0010Y00000Rq6sEQAR","61171"
"0010Y00000Rq6sHQAR","6798392"
"0010Y00000Rq6sIQAR","61237"
"0010Y00000Rq6sQQAR","61492"
"0010Y00000Rq6sSQAR","61442"
"0010Y00000Rq6sUQAR","61455"
"0010Y00000Rq6sbQAB","61662"
"0010Y00000Rq6siQAB","41478"
"0010Y00000Rq6skQAB","41561"
"0010Y00000Rq6smQAB","41482"
"0010Y00000Rq6srQAB","42973"
"0010Y00000Rq6svQAB","47804"
"0010Y00000Rq6swQAB","47895"
"0010Y00000Rq6t1QAB","47859"
"0010Y00000Rq6t9QAB","47629"
"0010Y00000Rq6tCQAR","47259"
"0010Y00000Rq6tLQAR","47071"
"0010Y00000Rq6tNQAR","47052"
"0010Y00000Rq6tQQAR","46567"
"0010Y00000Rq6tTQAR","46391"
"0010Y00000Rq6tUQAR","46380"
"0010Y00000Rq6tVQAR","46599"
"0010Y00000Rq6taQAB","46226"
"0010Y00000Rq6tbQAB","44401"
"0010Y00000Rq6tdQAB","44498"
"0010Y00000Rq6tiQAB","44195"
"0010Y00000Rq6tkQAB","44615"
"0010Y00000Rq6tnQAB","44802"
"0010Y00000Rq76lQAB","76700"
"0010Y00000Rq76mQAB","76708"
"0010Y00000Rq76tQAB","75790"
"0010Y00000Rq76uQAB","75801"
"0010Y00000Rq76vQAB","75807"
"0010Y00000Rq76wQAB","75808"
"0010Y00000Rq76yQAB","75928"
"0010Y00000Rq76zQAB","75865"
"0010Y00000Rq771QAB","102313"
"0010Y00000Rq772QAB","102327"
"0010Y00000Rq778QAB","102395"
"0010Y00000Rq77AQAR","102239"
"0010Y00000Rq77IQAR","101917"
"0010Y00000Rq77MQAR","101920"
"0010Y00000Rq77NQAR","101796"
"0010Y00000Rq77PQAR","101819"
"0010Y00000Rq77RQAR","101765"
"0010Y00000Rq77TQAR","97215"
"0010Y00000Rq77XQAR","96395"
"0010Y00000Rq77aQAB","97895"
"0010Y00000Rq77hQAB","96195"
"0010Y00000Rq77iQAB","95878"
"0010Y00000Rq77jQAB","95884"
"0010Y00000Rq77mQAB","97712"
"0010Y00000Rq77nQAB","97778"
"0010Y00000Rq77oQAB","97732"
"0010Y00000Rq77pQAB","97735"
"0010Y00000Rq77sQAB","97982"
"0010Y00000Rq77tQAB","97950"
"0010Y00000Rq77vQAB","97928"
"0010Y00000Rq77wQAB","97907"
"0010Y00000Rq77xQAB","86677"
"0010Y00000Rq782QAB","99245"
"0010Y00000Rq783QAB","99235"
"0010Y00000Rq784QAB","99238"
"0010Y00000Rq787QAB","99017"
"0010Y00000Rq78AQAR","98976"
"0010Y00000Rq78BQAR","98965"
"0010Y00000Rq78CQAR","99404"
"0010Y00000Rq78DQAR","99422"
"0010Y00000Rq78HQAR","99495"
"0010Y00000Rq78KQAR","99434"
"0010Y00000Rq78NQAR","6809012"
"0010Y00000Rq78SQAR","99126"
"0010Y00000Rq78UQAR","99117"
"0010Y00000Rq78WQAR","99046"
"0010Y00000Rq78YQAR","98899"
"0010Y00000Rq78ZQAR","98857"
"0010Y00000Rq78fQAB","98840"
"0010Y00000Rq78jQAB","98852"
"0010Y00000Rq78kQAB","98819"
"0010Y00000Rq78mQAB","76183"
"0010Y00000Rq78oQAB","76190"
"0010Y00000Rq78pQAB","98804"
"0010Y00000Rq78sQAB","6972307"
"0010Y00000Rq78uQAB","98929"
"0010Y00000Rq78vQAB","98907"
"0010Y00000Rq78wQAB","75998"
"0010Y00000Rq790QAB","76343"
"0010Y00000Rq794QAB","76433"
"0010Y00000Rq797QAB","76405"
"0010Y00000Rq799QAB","75095"
"0010Y00000Rq79EQAR","75541"
"0010Y00000Rq79IQAR","85973"
"0010Y00000Rq79LQAR","86292"
"0010Y00000Rq79NQAR","86328"
"0010Y00000Rq79VQAR","87448"
"0010Y00000Rq79YQAR","2171601"
"0010Y00000Rq79aQAB","97717"
"0010Y00000Rq79hQAB","95067"
"0010Y00000Rq79iQAB","95076"
"0010Y00000Rq79lQAB","6940142"
"0010Y00000Rq79mQAB","95168"
"0010Y00000Rq79pQAB","94726"
"0010Y00000Rq79qQAB","94607"
"0010Y00000Rq79sQAB","96123"
"0010Y00000Rq7DBQAZ","45605"
"0010Y00000Rq7DCQAZ","45625"
"0010Y00000Rq7DDQAZ","45628"
"0010Y00000Rq7DFQAZ","45940"
"0010Y00000Rq7DOQAZ","47538"
"0010Y00000Rq7DPQAZ","47518"
"0010Y00000Rq7DRQAZ","46940"
"0010Y00000Rq7DWQAZ","47360"
"0010Y00000Rq7DbQAJ","40900"
"0010Y00000Rq7DcQAJ","41020"
"0010Y00000Rq7DdQAJ","47098"
"0010Y00000Rq7DiQAJ","54483"
"0010Y00000Rq7DjQAJ","54373"
"0010Y00000Rq7DmQAJ","54307"
"0010Y00000Rq7DnQAJ","54314"
"0010Y00000Rq7DoQAJ","54332"
"0010Y00000Rq7DqQAJ","54621"
"0010Y00000Rq7DuQAJ","54661"
"0010Y00000Rq7DyQAJ","54929"
"0010Y00000Rq7E0QAJ","54969"
"0010Y00000Rq7E1QAJ","52753"
"0010Y00000Rq7E2QAJ","53812"
"0010Y00000Rq7E3QAJ","6902167"
"0010Y00000Rq7E6QAJ","52497"
"0010Y00000Rq7EAQAZ","52673"
"0010Y00000Rq7ECQAZ","52863"
"0010Y00000Rq7EDQAZ","52963"
"0010Y00000Rq7EFQAZ","52848"
"0010Y00000Rq7EHQAZ","52820"
"0010Y00000Rq7EIQAZ","52749"
"0010Y00000Rq7EJQAZ","52782"
"0010Y00000Rq7EMQAZ","5648760"
"0010Y00000Rq7ENQAZ","52716"
"0010Y00000Rq7EOQAZ","52310"
"0010Y00000Rq7ERQAZ","53019"
"0010Y00000Rq7EXQAZ","53057"
"0010Y00000Rq7EZQAZ","53188"
"0010Y00000Rq7EaQAJ","53252"
"0010Y00000Rq7EcQAJ","52012"
"0010Y00000Rq7EdQAJ","6846323"
"0010Y00000Rq7EgQAJ","52084"
"0010Y00000Rq7EmQAJ","52245"
"0010Y00000Rq7EqQAJ","51762"
"0010Y00000Rq7EtQAJ","7023743"
"0010Y00000Rq7EuQAJ","51960"
"0010Y00000Rq7EvQAJ","51527"
"0010Y00000Rq7EwQAJ","51533"
"0010Y00000Rq7EzQAJ","51435"
"0010Y00000Rq7F0QAJ","51590"
"0010Y00000Rq7F9QAJ","54042"
"0010Y00000Rq7FAQAZ","54029"
"0010Y00000Rq7FEQAZ","54264"
"0010Y00000Rq7FFQAZ","54270"
"0010Y00000Rq7FIQAZ","53611"
"0010Y00000Rq7FJQAZ","53763"
"0010Y00000Rq7FKQAZ","53764"
"0010Y00000Rq7FLQAZ","53734"
"0010Y00000Rq7FNQAZ","53887"
